region;banana_factor
Module1_1;0.6571844248754811
Module1_2;0.6405936878110456
Module1_3;0.6487599559351235
Module1_4;0.6518667281892548
Module1_5;0.7141536066644313
Module1_6;0.554617659519619
Module1_7;0.6717748441779977
Module1_8;0.4923235314297834
