region;mean_gradient_variance
Module1_1;19307.417176975247
Module1_2;7233.5079779679745
Module1_3;2374.430522250519
Module1_4;3552.782720693483
Module1_5;109.45549162226956
Module1_6;4588.654202757359
Module1_7;1931.6302937570708
Module1_8;299.74953128330833
